Matériel;Jour_semaine;Ligne;Tranche_horaire;Fréquentation;Niveau_fréquentation
standard;Lundi-vendredi;164ex;14:30;non ouvert;
standard;Lundi-vendredi;164ex;17:00;faible;1.0
standard;Lundi-vendredi;164ex;21:00;non ouvert;
standard;Lundi-vendredi;164ex;00:00;non ouvert;
standard;Lundi-vendredi;164ex;00:30;non ouvert;
standard;Lundi-vendredi;165ex;08:00;non ouvert;
standard;Lundi-vendredi;165ex;08:30;non ouvert;
standard;Lundi-vendredi;165ex;10:00;non ouvert;
standard;Lundi-vendredi;165ex;19:00;non ouvert;
standard;Lundi-vendredi;165ex;19:30;non ouvert;
standard;Lundi-vendredi;167ex;09:30;non ouvert;
standard;Lundi-vendredi;167ex;11:30;non ouvert;
standard;Lundi-vendredi;167ex;18:00;faible;1.0
standard;Lundi-vendredi;168ex;06:30;non ouvert;
standard;Lundi-vendredi;168ex;08:00;faible;1.0
standard;Lundi-vendredi;168ex;11:30;non ouvert;
standard;Lundi-vendredi;168ex;15:30;non ouvert;
standard;Lundi-vendredi;168ex;21:30;non ouvert;
standard;Lundi-vendredi;168ex;23:30;non ouvert;
standard;Lundi-vendredi;168ex;00:30;non ouvert;
standard;Lundi-vendredi;172ex;05:30;non ouvert;
standard;Lundi-vendredi;172ex;06:00;non ouvert;
standard;Lundi-vendredi;172ex;13:30;non ouvert;
standard;Lundi-vendredi;172ex;14:30;non ouvert;
standard;Lundi-vendredi;172ex;18:30;faible;1.0
standard;Lundi-vendredi;172ex;23:30;non ouvert;
standard;Lundi-vendredi;173ex;07:30;faible;1.0
standard;Lundi-vendredi;173ex;09:30;non ouvert;
standard;Lundi-vendredi;173ex;11:30;non ouvert;
standard;Lundi-vendredi;173ex;14:30;non ouvert;
standard;Lundi-vendredi;173ex;15:00;non ouvert;
standard;Lundi-vendredi;173ex;18:30;faible;1.0
standard;Lundi-vendredi;173ex;21:30;non ouvert;
standard;Lundi-vendredi;173ex;22:30;non ouvert;
standard;Lundi-vendredi;173ex;23:30;non ouvert;
Métro;Samedi;Ligne a;06:00;faible;1.0
Métro;Samedi;Ligne a;07:00;faible;1.0
Métro;Samedi;Ligne a;10:30;faible;1.0
Métro;Samedi;Ligne a;11:30;faible;1.0
Métro;Samedi;Ligne a;12:30;moyenne;2.0
Métro;Samedi;Ligne a;15:30;moyenne;2.0
Métro;Samedi;Ligne a;17:00;moyenne;2.0
Articulés;Samedi;C1;06:30;faible;1.0
Articulés;Samedi;C1;09:00;faible;1.0
Articulés;Samedi;C1;12:00;haute;3.0
Articulés;Samedi;C1;17:00;haute;3.0
Articulés;Samedi;C1;17:30;moyenne;2.0
Articulés;Samedi;C1;20:00;faible;1.0
Articulés;Samedi;C1;20:30;faible;1.0
Articulés;Samedi;C2;05:30;non ouvert;
Articulés;Samedi;C2;08:00;faible;1.0
Articulés;Samedi;C2;10:30;moyenne;2.0
Articulés;Samedi;C2;12:00;moyenne;2.0
Articulés;Samedi;C2;13:00;faible;1.0
Articulés;Samedi;C2;15:30;moyenne;2.0
Articulés;Samedi;C2;17:00;moyenne;2.0
Articulés;Samedi;C2;18:00;faible;1.0
Articulés;Samedi;C2;22:00;faible;1.0
Articulés;Samedi;C3;20:30;faible;1.0
Articulés;Samedi;C3;23:00;faible;1.0
Articulés;Samedi;C4;07:30;faible;1.0
Articulés;Samedi;C4;08:00;faible;1.0
Articulés;Samedi;C4;09:00;faible;1.0
Articulés;Samedi;C4;14:30;faible;1.0
Articulés;Samedi;C4;19:00;haute;3.0
Articulés;Samedi;C4;21:00;faible;1.0
Articulés;Samedi;C4;21:30;faible;1.0
Articulés;Samedi;C4;22:00;faible;1.0
Articulés;Samedi;C5;08:30;faible;1.0
Articulés;Samedi;C5;10:00;faible;1.0
Articulés;Samedi;C5;11:30;moyenne;2.0
Articulés;Samedi;C5;12:00;faible;1.0
Articulés;Samedi;C5;13:00;faible;1.0
Articulés;Samedi;C5;13:30;faible;1.0
Articulés;Samedi;C5;22:30;faible;1.0
Articulés;Samedi;C5;23:00;faible;1.0
Articulés;Samedi;C6;10:00;faible;1.0
Articulés;Samedi;C6;15:00;faible;1.0
Articulés;Samedi;C6;15:30;faible;1.0
Articulés;Samedi;C6;19:30;faible;1.0
Articulés;Samedi;C6;23:00;faible;1.0
Articulés;Samedi;C6;00:00;non ouvert;
Articulés;Samedi;9;06:00;faible;1.0
Articulés;Samedi;9;11:30;haute;3.0
Articulés;Samedi;9;15:30;moyenne;2.0
Articulés;Samedi;9;16:30;faible;1.0
Standard;Samedi;11;05:00;non ouvert;
Standard;Samedi;11;06:00;faible;1.0
Standard;Samedi;11;18:00;faible;1.0
Standard;Samedi;11;19:30;faible;1.0
Standard;Samedi;11;21:30;faible;1.0
Standard;Samedi;12;06:00;non ouvert;
Standard;Samedi;12;06:30;non ouvert;
Standard;Samedi;12;07:30;non ouvert;
Standard;Samedi;12;10:00;non ouvert;
Standard;Samedi;12;10:30;non ouvert;
Standard;Samedi;12;11:30;non ouvert;
Standard;Samedi;12;12:00;non ouvert;
Standard;Samedi;12;14:30;non ouvert;
Standard;Samedi;12;15:00;non ouvert;
Standard;Samedi;12;17:00;non ouvert;
Standard;Samedi;12;19:00;non ouvert;
Standard;Samedi;12;22:00;non ouvert;
Standard;Samedi;13;05:00;non ouvert;
Standard;Samedi;13;10:00;non ouvert;
Standard;Samedi;13;11:30;non ouvert;
Standard;Samedi;13;12:00;non ouvert;
Standard;Samedi;13;13:30;non ouvert;
Standard;Samedi;13;14:30;non ouvert;
Standard;Samedi;13;15:00;non ouvert;
Standard;Samedi;13;17:00;non ouvert;
Standard;Samedi;13;19:30;non ouvert;
Standard;Samedi;13;23:00;non ouvert;
Standard;Samedi;13;00:30;non ouvert;
Standard;Samedi;14;11:30;non ouvert;
Standard;Samedi;14;12:30;non ouvert;
Standard;Samedi;14;16:00;non ouvert;
Standard;Samedi;14;18:30;non ouvert;
Standard;Samedi;14;20:00;non ouvert;
Standard;Samedi;14;22:30;non ouvert;
Standard;Samedi;31;09:00;faible;1.0
Standard;Samedi;31;10:00;faible;1.0
Standard;Samedi;31;12:30;faible;1.0
Standard;Samedi;31;13:00;faible;1.0
Standard;Samedi;31;22:30;non ouvert;
Standard;Samedi;31;23:00;non ouvert;
0;Samedi;32;05:00;non ouvert;
0;Samedi;32;06:30;non ouvert;
0;Samedi;32;08:30;non ouvert;
0;Samedi;32;09:00;non ouvert;
0;Samedi;32;14:00;non ouvert;
0;Samedi;32;14:30;non ouvert;
0;Samedi;32;15:30;non ouvert;
0;Samedi;32;20:30;non ouvert;
0;Samedi;32;21:30;non ouvert;
0;Samedi;32;23:00;non ouvert;
0;Samedi;32;23:30;non ouvert;
0;Samedi;32;00:30;non ouvert;
0;Samedi;34;06:30;non ouvert;
0;Samedi;34;07:00;non ouvert;
0;Samedi;34;08:30;non ouvert;
0;Samedi;34;09:00;non ouvert;
0;Samedi;34;15:30;non ouvert;
0;Samedi;34;18:00;non ouvert;
0;Samedi;34;19:30;non ouvert;
0;Samedi;34;20:30;non ouvert;
0;Samedi;34;21:00;non ouvert;
0;Samedi;34;00:00;non ouvert;
0;Samedi;35;07:30;non ouvert;
0;Samedi;35;08:30;non ouvert;
0;Samedi;35;11:30;non ouvert;
0;Samedi;35;13:30;non ouvert;
0;Samedi;35;16:00;non ouvert;
0;Samedi;35;18:30;non ouvert;
0;Samedi;35;19:30;non ouvert;
0;Samedi;35;23:00;non ouvert;
0;Samedi;35;00:30;non ouvert;
Standard;Samedi;36;06:00;non ouvert;
Standard;Samedi;36;07:30;faible;1.0
Standard;Samedi;36;08:30;non ouvert;
Standard;Samedi;36;09:30;non ouvert;
Standard;Samedi;36;11:00;faible;1.0
Standard;Samedi;36;11:30;faible;1.0
Standard;Samedi;36;17:00;faible;1.0
Standard;Samedi;36;19:30;faible;1.0
0;Samedi;37;05:00;non ouvert;
0;Samedi;37;06:30;non ouvert;
0;Samedi;37;07:30;non ouvert;
0;Samedi;37;10:00;non ouvert;
0;Samedi;37;11:30;non ouvert;
0;Samedi;37;13:00;non ouvert;
0;Samedi;37;17:00;non ouvert;
0;Samedi;37;19:00;non ouvert;
0;Samedi;38;07:30;non ouvert;
0;Samedi;38;12:30;non ouvert;
0;Samedi;38;14:30;non ouvert;
0;Samedi;38;15:00;non ouvert;
0;Samedi;38;17:30;non ouvert;
0;Samedi;38;18:30;non ouvert;
0;Samedi;38;21:30;non ouvert;
0;Samedi;40;05:30;non ouvert;
0;Samedi;40;08:30;non ouvert;
0;Samedi;40;12:00;non ouvert;
0;Samedi;40;15:00;non ouvert;
0;Samedi;40;00:00;non ouvert;
0;Samedi;40;00:30;non ouvert;
0;Samedi;41ex;05:00;non ouvert;
0;Samedi;41ex;05:30;non ouvert;
0;Samedi;41ex;07:30;non ouvert;
0;Samedi;41ex;08:00;non ouvert;
0;Samedi;41ex;13:30;non ouvert;
0;Samedi;41ex;14:30;non ouvert;
0;Samedi;41ex;17:30;non ouvert;
0;Samedi;41ex;20:30;non ouvert;
0;Samedi;41ex;21:30;non ouvert;
0;Samedi;41ex;22:00;non ouvert;
0;Samedi;41ex;00:30;non ouvert;
0;Samedi;44ex;08:30;non ouvert;
0;Samedi;44ex;11:30;non ouvert;
0;Samedi;44ex;16:00;non ouvert;
0;Samedi;44ex;19:00;non ouvert;
0;Samedi;44ex;00:00;non ouvert;
Standard;Samedi;50;05:30;non ouvert;
Standard;Samedi;50;07:00;faible;1.0
Standard;Samedi;50;07:30;faible;1.0
Standard;Samedi;50;09:00;faible;1.0
Standard;Samedi;50;10:30;faible;1.0
Standard;Samedi;50;14:00;faible;1.0
Standard;Samedi;50;16:30;faible;1.0
Standard;Samedi;50;18:00;faible;1.0
Standard;Samedi;50;22:00;non ouvert;
Standard;Samedi;50;23:30;non ouvert;
Standard;Samedi;51;10:00;faible;1.0
Standard;Samedi;51;14:30;faible;1.0
Standard;Samedi;51;15:30;faible;1.0
Standard;Samedi;51;17:00;faible;1.0
Standard;Samedi;51;20:30;faible;1.0
Standard;Samedi;52;06:30;non ouvert;
Standard;Samedi;52;08:30;faible;1.0
Standard;Samedi;52;09:00;faible;1.0
Standard;Samedi;52;10:30;faible;1.0
Standard;Samedi;52;12:00;faible;1.0
Standard;Samedi;52;13:00;faible;1.0
Standard;Samedi;52;14:30;faible;1.0
Standard;Samedi;52;16:30;faible;1.0
Standard;Samedi;52;17:30;faible;1.0
Standard;Samedi;52;21:30;non ouvert;
Standard;Samedi;52;23:30;non ouvert;
Standard;Samedi;53;10:00;faible;1.0
Standard;Samedi;53;17:30;faible;1.0
Standard;Samedi;53;19:30;faible;1.0
Standard;Samedi;53;21:00;non ouvert;
Standard;Samedi;53;23:00;non ouvert;
Standard;Samedi;54;06:30;non ouvert;
Standard;Samedi;54;11:00;faible;1.0
Standard;Samedi;54;12:00;faible;1.0
Standard;Samedi;54;13:00;moyenne;2.0
Standard;Samedi;54;15:00;faible;1.0
Standard;Samedi;54;16:00;faible;1.0
Standard;Samedi;54;16:30;faible;1.0
Standard;Samedi;54;17:00;faible;1.0
Standard;Samedi;54;20:30;faible;1.0
Standard;Samedi;54;22:00;non ouvert;
Standard;Samedi;55;05:30;non ouvert;
Standard;Samedi;55;06:30;non ouvert;
Standard;Samedi;55;09:00;faible;1.0
Standard;Samedi;55;09:30;faible;1.0
Standard;Samedi;55;10:30;faible;1.0
Standard;Samedi;55;12:00;faible;1.0
Standard;Samedi;55;15:00;faible;1.0
Standard;Samedi;55;15:30;faible;1.0
Standard;Samedi;55;17:30;faible;1.0
Standard;Samedi;55;20:00;faible;1.0
Standard;Samedi;55;21:00;non ouvert;
Standard;Samedi;56;05:00;non ouvert;
Standard;Samedi;56;07:30;faible;1.0
Standard;Samedi;56;10:00;faible;1.0
Standard;Samedi;56;18:00;faible;1.0
Standard;Samedi;56;18:30;faible;1.0
Standard;Samedi;56;23:30;non ouvert;
Standard;Samedi;57;05:30;faible;1.0
Standard;Samedi;57;08:00;faible;1.0
Standard;Samedi;57;08:30;faible;1.0
Standard;Samedi;57;11:00;faible;1.0
Standard;Samedi;57;12:00;faible;1.0
Standard;Samedi;57;12:30;faible;1.0
Standard;Samedi;57;14:00;faible;1.0
Standard;Samedi;57;15:30;faible;1.0
Standard;Samedi;57;18:30;faible;1.0
Standard;Samedi;57;21:00;haute;3.0
Standard;Samedi;59;10:30;faible;1.0
Standard;Samedi;59;14:30;faible;1.0
Standard;Samedi;59;15:30;faible;1.0
Standard;Samedi;59;16:00;faible;1.0
Standard;Samedi;59;20:00;faible;1.0
Standard;Samedi;59;21:30;non ouvert;
Standard;Samedi;59;23:30;non ouvert;
Standard;Samedi;61;10:30;faible;1.0
Standard;Samedi;61;12:00;faible;1.0
Standard;Samedi;61;13:30;faible;1.0
Standard;Samedi;61;17:30;faible;1.0
Standard;Samedi;61;00:30;non ouvert;
Standard;Samedi;62;05:00;non ouvert;
Standard;Samedi;62;06:30;faible;1.0
Standard;Samedi;62;07:30;faible;1.0
Standard;Samedi;62;09:00;faible;1.0
Standard;Samedi;62;10:30;faible;1.0
Standard;Samedi;62;12:00;faible;1.0
Standard;Samedi;62;23:00;non ouvert;
Standard;Samedi;62;00:00;non ouvert;
Standard;Samedi;64;07:00;faible;1.0
Standard;Samedi;64;08:00;faible;1.0
Standard;Samedi;64;11:00;faible;1.0
Standard;Samedi;64;13:30;faible;1.0
Standard;Samedi;64;15:00;faible;1.0
Standard;Samedi;64;15:30;faible;1.0
Standard;Samedi;64;18:00;faible;1.0
Standard;Samedi;64;20:00;faible;1.0
Standard;Samedi;65;08:00;faible;1.0
Standard;Samedi;65;08:30;faible;1.0
Standard;Samedi;65;10:00;faible;1.0
Standard;Samedi;65;11:00;faible;1.0
Standard;Samedi;65;12:30;faible;1.0
Standard;Samedi;65;13:30;faible;1.0
Standard;Samedi;65;15:30;faible;1.0
Standard;Samedi;65;16:00;faible;1.0
Standard;Samedi;65;16:30;faible;1.0
Standard;Samedi;65;18:00;faible;1.0
Standard;Samedi;65;20:30;faible;1.0
Standard;Samedi;65;00:30;non ouvert;
Standard;Samedi;67;05:30;non ouvert;
Standard;Samedi;67;08:00;faible;1.0
Standard;Samedi;67;11:30;faible;1.0
Standard;Samedi;67;14:00;faible;1.0
Standard;Samedi;67;16:00;faible;1.0
Standard;Samedi;67;19:30;faible;1.0
Standard;Samedi;67;22:00;non ouvert;
Standard;Samedi;68;08:00;non ouvert;
Standard;Samedi;68;10:30;faible;1.0
Standard;Samedi;68;13:00;faible;1.0
Standard;Samedi;68;14:00;faible;1.0
Standard;Samedi;68;16:00;faible;1.0
Standard;Samedi;68;18:00;faible;1.0
Standard;Samedi;68;20:00;haute;3.0
Standard;Samedi;68;22:00;non ouvert;
0;Samedi;70;06:00;non ouvert;
0;Samedi;70;09:00;non ouvert;
0;Samedi;70;10:00;non ouvert;
0;Samedi;70;11:00;non ouvert;
0;Samedi;70;15:00;non ouvert;
0;Samedi;70;21:00;non ouvert;
0;Samedi;70;22:30;non ouvert;
0;Samedi;70;23:00;non ouvert;
0;Samedi;70;00:00;non ouvert;
0;Samedi;70;00:30;non ouvert;
0;Samedi;71;05:00;non ouvert;
0;Samedi;71;08:00;non ouvert;
0;Samedi;71;10:30;non ouvert;
0;Samedi;71;11:30;non ouvert;
0;Samedi;71;12:00;non ouvert;
0;Samedi;71;13:00;non ouvert;
0;Samedi;71;17:00;non ouvert;
0;Samedi;71;17:30;non ouvert;
0;Samedi;71;22:30;non ouvert;
0;Samedi;71;00:30;non ouvert;
Standard;Samedi;72;08:30;faible;1.0
Standard;Samedi;72;11:30;faible;1.0
Standard;Samedi;72;14:00;faible;1.0
Standard;Samedi;72;19:30;faible;1.0
Standard;Samedi;72;20:30;faible;1.0
Standard;Samedi;72;22:30;non ouvert;
Standard;Samedi;73;05:30;non ouvert;
Standard;Samedi;73;06:30;non ouvert;
Standard;Samedi;73;10:00;faible;1.0
Standard;Samedi;73;12:00;faible;1.0
Standard;Samedi;73;19:00;faible;1.0
Standard;Samedi;73;00:00;non ouvert;
Standard;Samedi;73;00:30;non ouvert;
Standard;Samedi;74;07:30;non ouvert;
Standard;Samedi;74;20:30;non ouvert;
Standard;Samedi;74;23:00;non ouvert;
Standard;Samedi;75;05:00;non ouvert;
Standard;Samedi;75;05:30;non ouvert;
Standard;Samedi;75;06:30;non ouvert;
Standard;Samedi;75;07:00;non ouvert;
Standard;Samedi;75;09:00;faible;1.0
Standard;Samedi;75;14:30;faible;1.0
Standard;Samedi;75;16:00;faible;1.0
Standard;Samedi;75;18:00;faible;1.0
Standard;Samedi;75;19:00;faible;1.0
Standard;Samedi;75;21:30;non ouvert;
0;Samedi;76;09:00;non ouvert;
0;Samedi;76;11:30;non ouvert;
0;Samedi;76;18:30;non ouvert;
0;Samedi;76;20:30;non ouvert;
0;Samedi;76;22:30;non ouvert;
0;Samedi;76;23:00;non ouvert;
Standard;Samedi;77;13:30;faible;1.0
Standard;Samedi;77;16:30;faible;1.0
Standard;Samedi;77;18:00;faible;1.0
Standard;Samedi;77;20:00;faible;1.0
Standard;Samedi;77;23:00;non ouvert;
Standard;Samedi;78;06:00;non ouvert;
Standard;Samedi;78;08:30;faible;1.0
Standard;Samedi;78;09:30;faible;1.0
Standard;Samedi;78;11:00;faible;1.0
Standard;Samedi;78;15:00;faible;1.0
Standard;Samedi;78;22:30;non ouvert;
Standard;Samedi;78;23:00;non ouvert;
Standard;Samedi;78;00:00;non ouvert;
0;Samedi;79;14:30;non ouvert;
0;Samedi;79;15:00;non ouvert;
0;Samedi;79;15:30;non ouvert;
0;Samedi;79;16:00;non ouvert;
0;Samedi;79;17:30;non ouvert;
0;Samedi;79;19:00;non ouvert;
0;Samedi;79;21:00;non ouvert;
Standard;Samedi;80;05:00;non ouvert;
Standard;Samedi;80;06:30;non ouvert;
Standard;Samedi;80;07:00;faible;1.0
Standard;Samedi;80;07:30;faible;1.0
Standard;Samedi;80;08:30;faible;1.0
Standard;Samedi;80;10:30;faible;1.0
Standard;Samedi;80;11:30;faible;1.0
Standard;Samedi;80;12:30;faible;1.0
Standard;Samedi;80;15:30;faible;1.0
Standard;Samedi;80;19:00;faible;1.0
Standard;Samedi;80;19:30;non ouvert;
Standard;Samedi;80;21:00;non ouvert;
Standard;Samedi;80;21:30;non ouvert;
Standard;Samedi;80;22:30;non ouvert;
Standard;Samedi;80;23:30;non ouvert;
Standard;Samedi;81;06:00;non ouvert;
Standard;Samedi;81;08:30;faible;1.0
Standard;Samedi;81;12:00;faible;1.0
Standard;Samedi;81;12:30;faible;1.0
Standard;Samedi;81;16:30;faible;1.0
Standard;Samedi;81;19:00;faible;1.0
Standard;Samedi;81;20:00;faible;1.0
Standard;Samedi;81;00:00;non ouvert;
Standard;Samedi;82;05:00;non ouvert;
Standard;Samedi;82;07:30;non ouvert;
Standard;Samedi;82;08:00;non ouvert;
Standard;Samedi;82;09:30;non ouvert;
Standard;Samedi;82;11:00;non ouvert;
Standard;Samedi;82;12:00;non ouvert;
Standard;Samedi;82;12:30;non ouvert;
Standard;Samedi;82;13:00;faible;1.0
Standard;Samedi;82;15:00;faible;1.0
Standard;Samedi;82;15:30;non ouvert;
Standard;Samedi;82;16:00;faible;1.0
Standard;Samedi;82;18:00;faible;1.0
Standard;Samedi;82;21:30;non ouvert;
0;Samedi;90;05:30;non ouvert;
0;Samedi;90;06:00;non ouvert;
0;Samedi;90;07:30;non ouvert;
0;Samedi;90;08:00;non ouvert;
0;Samedi;90;09:30;non ouvert;
0;Samedi;90;11:00;non ouvert;
0;Samedi;90;16:00;non ouvert;
0;Samedi;90;17:00;non ouvert;
0;Samedi;90;19:30;non ouvert;
0;Samedi;90;21:00;non ouvert;
Standard;Samedi;91;06:30;non ouvert;
Standard;Samedi;91;11:00;non ouvert;
Standard;Samedi;91;14:00;faible;1.0
Standard;Samedi;91;16:00;faible;1.0
Standard;Samedi;91;21:00;non ouvert;
Standard;Samedi;91;21:30;non ouvert;
Standard;Samedi;91;00:30;non ouvert;
Standard;Samedi;94;05:30;non ouvert;
Standard;Samedi;94;06:30;non ouvert;
Standard;Samedi;94;08:00;faible;1.0
Standard;Samedi;94;13:00;faible;1.0
Standard;Samedi;94;14:00;faible;1.0
Standard;Samedi;94;18:00;faible;1.0
Standard;Samedi;94;21:00;non ouvert;
Standard;Samedi;94;22:00;non ouvert;
Standard;Samedi;94;00:30;non ouvert;
0;Samedi;150ex;06:00;non ouvert;
0;Samedi;150ex;06:30;non ouvert;
0;Samedi;150ex;18:00;non ouvert;
0;Samedi;150ex;22:30;non ouvert;
0;Samedi;150ex;23:30;non ouvert;
0;Samedi;151ex;05:30;non ouvert;
0;Samedi;151ex;06:30;non ouvert;
0;Samedi;151ex;10:30;non ouvert;
0;Samedi;151ex;14:00;non ouvert;
0;Samedi;151ex;16:00;non ouvert;
0;Samedi;151ex;17:00;non ouvert;
0;Samedi;151ex;17:30;non ouvert;
0;Samedi;151ex;22:30;non ouvert;
0;Samedi;151ex;00:30;non ouvert;
0;Samedi;152ex;05:00;non ouvert;
0;Samedi;152ex;12:30;non ouvert;
0;Samedi;152ex;15:30;non ouvert;
0;Samedi;152ex;21:00;non ouvert;
0;Samedi;152ex;22:00;non ouvert;
0;Samedi;152ex;23:00;non ouvert;
0;Samedi;153ex;05:00;non ouvert;
0;Samedi;153ex;14:30;non ouvert;
0;Samedi;153ex;15:30;non ouvert;
0;Samedi;153ex;17:00;non ouvert;
0;Samedi;153ex;19:00;non ouvert;
0;Samedi;153ex;21:00;non ouvert;
0;Samedi;153ex;00:00;non ouvert;
0;Samedi;154ex;05:30;non ouvert;
0;Samedi;154ex;06:30;non ouvert;
0;Samedi;154ex;07:30;non ouvert;
0;Samedi;154ex;09:00;non ouvert;
0;Samedi;154ex;11:00;non ouvert;
0;Samedi;154ex;11:30;non ouvert;
0;Samedi;154ex;12:00;non ouvert;
0;Samedi;154ex;12:30;non ouvert;
0;Samedi;154ex;13:30;non ouvert;
0;Samedi;154ex;14:00;non ouvert;
0;Samedi;154ex;21:00;non ouvert;
0;Samedi;154ex;22:00;non ouvert;
0;Samedi;155ex;08:30;non ouvert;
0;Samedi;155ex;09:00;non ouvert;
0;Samedi;155ex;13:00;non ouvert;
0;Samedi;155ex;16:00;non ouvert;
0;Samedi;155ex;21:30;non ouvert;
0;Samedi;155ex;22:00;non ouvert;
0;Samedi;155ex;22:30;non ouvert;
0;Samedi;155ex;00:30;non ouvert;
0;Samedi;156ex;09:30;non ouvert;
0;Samedi;156ex;18:00;non ouvert;
0;Samedi;156ex;00:30;non ouvert;
0;Samedi;157ex;09:30;non ouvert;
0;Samedi;157ex;14:30;non ouvert;
0;Samedi;157ex;18:00;non ouvert;
0;Samedi;157ex;21:00;non ouvert;
0;Samedi;157ex;00:30;non ouvert;
0;Samedi;KerLannex;05:00;non ouvert;
0;Samedi;KerLannex;07:00;non ouvert;
0;Samedi;KerLannex;10:30;non ouvert;
0;Samedi;KerLannex;12:30;non ouvert;
0;Samedi;KerLannex;17:30;non ouvert;
0;Samedi;KerLannex;18:00;non ouvert;
0;Samedi;KerLannex;19:30;non ouvert;
0;Samedi;KerLannex;23:00;non ouvert;
0;Samedi;159ex;10:00;non ouvert;
0;Samedi;159ex;13:00;non ouvert;
0;Samedi;159ex;14:00;non ouvert;
0;Samedi;159ex;16:30;non ouvert;
0;Samedi;159ex;17:00;non ouvert;
0;Samedi;159ex;18:00;non ouvert;
0;Samedi;159ex;19:00;non ouvert;
0;Samedi;159ex;20:00;non ouvert;
0;Samedi;159ex;21:30;non ouvert;
0;Samedi;159ex;22:00;non ouvert;
0;Samedi;159ex;00:00;non ouvert;
0;Samedi;159ex;00:30;non ouvert;
0;Samedi;161ex;06:00;non ouvert;
0;Samedi;161ex;08:00;non ouvert;
0;Samedi;161ex;08:30;non ouvert;
0;Samedi;161ex;09:30;non ouvert;
0;Samedi;161ex;10:00;non ouvert;
0;Samedi;161ex;15:30;non ouvert;
0;Samedi;161ex;17:30;non ouvert;
0;Samedi;161ex;18:00;non ouvert;
0;Samedi;161ex;21:30;non ouvert;
0;Samedi;161ex;23:00;non ouvert;
0;Samedi;164ex;10:00;non ouvert;
0;Samedi;164ex;11:30;non ouvert;
0;Samedi;164ex;13:30;non ouvert;
0;Samedi;164ex;16:30;non ouvert;
0;Samedi;164ex;18:30;non ouvert;
0;Samedi;165ex;05:00;non ouvert;
0;Samedi;165ex;06:00;non ouvert;
0;Samedi;165ex;11:00;non ouvert;
0;Samedi;165ex;12:30;non ouvert;
0;Samedi;165ex;14:00;non ouvert;
0;Samedi;165ex;14:30;non ouvert;
0;Samedi;165ex;16:30;non ouvert;
0;Samedi;165ex;17:30;non ouvert;
0;Samedi;167ex;05:00;non ouvert;
0;Samedi;167ex;07:00;non ouvert;
0;Samedi;167ex;08:00;non ouvert;
0;Samedi;167ex;09:00;non ouvert;
0;Samedi;167ex;09:30;non ouvert;
0;Samedi;167ex;11:00;non ouvert;
0;Samedi;167ex;12:30;non ouvert;
0;Samedi;167ex;16:30;non ouvert;
0;Samedi;167ex;18:30;non ouvert;
0;Samedi;167ex;21:00;non ouvert;
0;Samedi;167ex;00:30;non ouvert;
0;Samedi;168ex;05:00;non ouvert;
0;Samedi;168ex;11:30;non ouvert;
0;Samedi;168ex;18:00;non ouvert;
0;Samedi;168ex;19:00;non ouvert;
0;Samedi;168ex;20:30;non ouvert;
0;Samedi;168ex;23:00;non ouvert;
0;Samedi;172ex;06:30;non ouvert;
0;Samedi;172ex;07:00;non ouvert;
0;Samedi;172ex;09:30;non ouvert;
0;Samedi;172ex;10:30;non ouvert;
0;Samedi;172ex;11:30;non ouvert;
0;Samedi;172ex;13:00;non ouvert;
0;Samedi;172ex;18:00;non ouvert;
0;Samedi;172ex;19:00;non ouvert;
0;Samedi;172ex;21:00;non ouvert;
0;Samedi;172ex;22:30;non ouvert;
0;Samedi;173ex;12:00;non ouvert;
0;Samedi;173ex;13:30;non ouvert;
0;Samedi;173ex;15:00;non ouvert;
0;Samedi;173ex;22:30;non ouvert;
0;Samedi;173ex;23:00;non ouvert;
0;Samedi;173ex;00:00;non ouvert;
Métro;Dimanche;Ligne a;07:30;faible;1.0
Métro;Dimanche;Ligne a;10:00;faible;1.0
Métro;Dimanche;Ligne a;14:00;faible;1.0
Métro;Dimanche;Ligne a;15:00;faible;1.0
Métro;Dimanche;Ligne a;16:00;faible;1.0
Métro;Dimanche;Ligne a;19:30;faible;1.0
Métro;Dimanche;Ligne a;20:00;faible;1.0
Métro;Dimanche;Ligne a;22:00;faible;1.0
Métro;Dimanche;Ligne a;00:30;non ouvert;
Articulés;Dimanche;C1;05:30;non ouvert;
Articulés;Dimanche;C1;07:00;non ouvert;
Articulés;Dimanche;C1;08:30;faible;1.0
Articulés;Dimanche;C1;09:30;faible;1.0
Articulés;Dimanche;C1;17:30;faible;1.0
Articulés;Dimanche;C1;18:30;faible;1.0
Articulés;Dimanche;C1;21:00;faible;1.0
Articulés;Dimanche;C1;22:00;faible;1.0
